image_id,text
84258,A boy with an earring and a hat wearing a tie.
478338,A women using sports equipment on the water.
205911,A man skiing alone on a snow capped plains
489046,A bird sitting inside of a green bush outside
73634,A small blue and yellow plane sits at an airfield.
538064,A statue of a man not far from a large clock.
518719,Earthen toned clay pot displayed on hard surface.
368648,a white and blue bus is by a curb
85298,A little girl standing on a tennis court holding a racquet.
28540,Couple wearing hats enjoy a calm elephant ride with tour guide in front
131276,A bakery with customer at the counter and various types of donuts in the display case in front of the customers.
165884,A bowl filled with ripe fruit sitting on top of a table.
41449,A young girl tossing a frisbee to an older man
274084,A man stands in a boat near a flock of ducks.
237501,Two teddy bears position to look like they are playing instruments.
580757,A fire hydrant that has the stars and stripes on it.
186556,Two giraffes move around in an enclosure next to some trees.
259037,A man dressed in baseball clothing and holding a baseball glove.
306693,A small yellow car parked between two large yellow trucks.
218268,some people boats and birds in the water
348929,A man in the street of a busy city.
76866,Three zebras eating grass on a dry grassy slope.
513292,A little boy carrying a skateboard that is the same size as he is.
505440,A couple of giraffes that are standing in the grass.
516871,Several fruits and veggies are ready to be eaten. 
26573,A crowded street in an Asian country is full of people with umbrellas.
24097,A group of people and elephants on a street.
255135,A stop sign laying on a sidewalk fallen over.
254123,An empty plastic container and a plastic fork left on a bench.
244240,A toilet with a lot of debris around the base. 
579822,A dog running into the waves near some surfers.
278550,a dog rests in a basket on a bike 
42779,A brown hamster standing on a hair brush.
367452,A clock is high up on the side of the tower wall.
566049,People on a beach playing a game of frisbee.
558911,"A view of a drink with a garnish sitting on it, on a table."
489605,Pasta and vegetable salad served in bowl with meat and cheese.
101473,A cell phone with a smiley face against a plastic figurine
61471,Puppy chewing on toilet paper in the bathroom. 
297419,A pair of fancy chickens among the daffodils.
523681,A horse eating grass from a grassy field.
27032,A mama elephant and her two babies are standing alone in their habitat.
144383,A young surfer in green shorts riding a wave.
469713,An animal that is licking the neck of another animal.
419971,This men's bathroom has two urinals and a sinks.
539529,A hairy man is carrying a surfboard in his wet suit.
458119,A very cute cat laying by a big bike.
498374,A person's reflection is shown in the bathroom mirror they are photographing.
404758,The farmers are attempting to sell their products at market.
332851,A man riding on top of a paddle board.
498392,A man hanging his face out of a train window.
244823,An old tv lies broken on a beautiful beach.
279154,a fire hydrant in a field with trees in the background
420852,Some hot air balloons are in the air above wires.
466981,A man standing next to a car in the snow.
138040,A PICTURE OF PEOPLE GETTING OFF OF A WHITE BUS 
49473,a green vase with flowers and a calendar sitting on a table
299353,A large clock tower connected to a brick church.
389771,A little girl sitting on top of a bed holding an object.
188651,The picture of a cat under a car.
346863,A man sitting in front of a table drinking wine.
192212,A laptop sitting on someones bed next to a suit case .
139843,A tall brown building with a large white clock.
82061,A living room scene with a wire chair and a television.
273494,a hotel rooom  with two beds and a food tray on one bed
290700,A man flying on top of a surfboard on top of a wave.
537007,A father and son ride waves while using a body board in the ocean.
263202,A girl who is checking her cell phone.
490032,Surfers at a cliff next to water at sunset.
88682,A group of people set on the ground talking in a park.
561160,there ae people that are sittign at the table 
137803,Pictures of Queen Elizbeth the second riding a horse.
147624,A person in a shirt and tie is holding a can.
564822,A man flying a multi-colored kite on the beach.
117425,A toddler celebrates his birthday with a cupcake.
131018,A toddler reaches into a bowl of grapes in a sink.
19404,A sea gull walking along the sand and surf.
152776,fresh vegetables picked from a garden and a gardening tool
559956,A group of people kneeling down beside some sheep.
94871,A group of people standing around sheep on a field.
456303,A person on a snowboard who is performing a trick.
213758,a ram on the side of a mountain on a rock
294073,A woman and a man standing between two brown horses.
544120,A man sitting at a table in front of a giant pizza.
12319,a couple of giraffes are standing on a trail
455381,"A white white topped with pasta, mushrooms and broccoli."
531815,a shirtless male skateboarder is doing a trick
227801,Two tall teddy bears standing next to each other with a person kneeling between them.
483038,A man is shearing a sheep on a concrete pad.
409867,A tall clear glass window with two cats sitting at the base of it.
31280,The lamp shines next to the made up bed.
